index,target,timestamp,processId,threadId,parentProcessId,userId,mountNamespace,processName,hostName,eventId,eventName,stackAddresses,argsNum,returnValue,domain,type,protocol,pathname,flags,dev,inode,fd,statbuf,dirfd,mode,ruid,euid,rgid,egid,cap,sockfd,addr,addrlen,dirp,count,stack,parent_tid,child_tid,tls,option,arg2,arg3,arg4,arg5,pid,sig,target,oldfd,newfd,uid,argv,gid
159681,0,282.737452,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,3,,,,/usr/lib/locale/C.UTF-8/LC_MESSAGES/SYS_LC_MESSAGES,O_RDONLY|O_CLOEXEC,,,,,-100.0,2128778844,,,,,,,,,,,,,,,,,,,,,,,,,,,
159684,0,282.737723,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/usr/lib/locale/C.UTF-8/LC_MONETARY,O_RDONLY|O_LARGEFILE,211812353.0,5891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159687,0,282.738002,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159690,0,282.738442,7279,7279,1386,0,4026531840,ps,9,5,fstat,[],2,0,,,,,,,,3.0,0x7FFEF29F9190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159692,0,282.738545,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/usr/lib/locale/C.UTF-8/LC_TIME,O_RDONLY|O_LARGEFILE,211812353.0,5896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159694,0,282.738785,7279,7279,1386,0,4026531840,ps,9,5,fstat,[],2,0,,,,,,,,3.0,0x7FFEF29F9190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159695,0,282.738828,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159696,0,282.738987,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/usr/lib/locale/C.UTF-8/LC_NUMERIC,O_RDONLY|O_LARGEFILE,211812353.0,5893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159697,0,282.739103,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,3,,,,/usr/lib/locale/C.UTF-8/LC_NUMERIC,O_RDONLY|O_CLOEXEC,,,,,-100.0,2128778844,,,,,,,,,,,,,,,,,,,,,,,,,,,
159698,0,282.739167,7279,7279,1386,0,4026531840,ps,9,5,fstat,[],2,0,,,,,,,,3.0,0x7FFEF29F9190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159699,0,282.739209,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159700,0,282.739393,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/usr/lib/locale/C.UTF-8/LC_CTYPE,O_RDONLY|O_LARGEFILE,211812353.0,5888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159701,0,282.739444,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,3,,,,/usr/lib/locale/C.UTF-8/LC_CTYPE,O_RDONLY|O_CLOEXEC,,,,,-100.0,2128778844,,,,,,,,,,,,,,,,,,,,,,,,,,,
159702,0,282.739534,7279,7279,1386,0,4026531840,ps,9,5,fstat,[],2,0,,,,,,,,3.0,0x7FFEF29F9190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159703,0,282.739687,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159705,0,282.742452,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,3,,,,/proc/self/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159706,0,282.742545,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 140393890972672, 3691036556183871529]",1,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159707,0,282.742743,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 6002820382079271680]",4,0,,,,/dev/tty,O_RDONLY|O_NOCTTY|O_NONBLOCK|O_LARGEFILE,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159709,0,282.742872,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 7061717884697667956]",4,0,,,,/proc/uptime,O_RDONLY|O_LARGEFILE,5.0,4026532085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159710,0,282.743062,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,3,,,,/proc/uptime,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159712,0,282.743282,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,-2,,,,/usr/share/locale/C.utf8/LC_MESSAGES/procps-ng.mo,O_RDONLY,,,,,-100.0,2128778844,,,,,,,,,,,,,,,,,,,,,,,,,,,
159714,0,282.743386,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,-2,,,,/usr/share/locale-langpack/C.UTF-8/LC_MESSAGES/procps-ng.mo,O_RDONLY,,,,,-100.0,2128778844,,,,,,,,,,,,,,,,,,,,,,,,,,,
159720,0,282.743972,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/sys/kernel/osrelease,O_RDONLY|O_LARGEFILE,5.0,38455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159721,0,282.744166,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,4,,,,/proc/sys/kernel/osrelease,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159722,0,282.744211,7279,7279,1386,0,4026531840,ps,9,5,fstat,[140396019725961],2,0,,,,,,,,4.0,0x7FFEF29F9090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159723,0,282.744276,7279,7279,1386,0,4026531840,ps,9,3,close,[140396019750059],1,0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159725,0,282.744487,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,4,,,,/proc/meminfo,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159726,0,282.744567,7279,7279,1386,0,4026531840,ps,9,4,stat,[140396019725866],2,0,,,,/proc/self/task,,,,,0x7FFEF29F9380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159727,0,282.744787,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[140396019750492],4,0,,,,/proc,O_RDONLY|O_NONBLOCK|O_LARGEFILE|O_DIRECTORY,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159731,0,282.747061,7279,7279,1386,0,4026531840,ps,9,4,stat,[140396019725866],2,0,,,,/proc/1,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159732,0,282.747105,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 1952543859]",4,0,,,,/proc/1/stat,O_RDONLY|O_LARGEFILE,5.0,38596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159733,0,282.747148,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/1/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159735,0,282.747422,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 126948300911731]",4,0,,,,/proc/1/status,O_RDONLY|O_LARGEFILE,5.0,38343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159736,0,282.747475,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/1/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159737,0,282.747562,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 7878214549602923635]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159738,0,282.747726,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 28550371716918627]",4,0,,,,/proc/1/cmdline,O_RDONLY|O_LARGEFILE,5.0,38340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159739,0,282.747816,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/1/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159740,0,282.747932,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 29801]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159742,0,282.748217,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/2,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159743,0,282.748398,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 139639929271411]",4,0,,,,/proc/2/stat,O_RDONLY|O_LARGEFILE,5.0,38597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159744,0,282.748447,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/2/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159745,0,282.748491,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 3467863110673785953]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159746,0,282.748567,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/2/status,O_RDONLY|O_LARGEFILE,5.0,38598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159747,0,282.748676,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/2/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159749,0,282.748873,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/2/cmdline,O_RDONLY|O_LARGEFILE,5.0,38599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159750,0,282.749087,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/2/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159751,0,282.749155,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159752,0,282.749199,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/3,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159753,0,282.749363,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/3/stat,O_RDONLY|O_LARGEFILE,5.0,38600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159757,0,282.74969,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/3/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159759,0,282.749904,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/3/cmdline,O_RDONLY|O_LARGEFILE,5.0,38602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159760,0,282.749975,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/3/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159761,0,282.750012,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159766,0,282.750497,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/4/status,O_RDONLY|O_LARGEFILE,5.0,38604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159767,0,282.750701,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/4/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159769,0,282.750916,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/4/cmdline,O_RDONLY|O_LARGEFILE,5.0,38605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159771,0,282.751027,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159772,0,282.75107,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/5,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159773,0,282.751233,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/5/stat,O_RDONLY|O_LARGEFILE,5.0,38606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159774,0,282.751281,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/5/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159775,0,282.751416,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 7290536398257353317]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159776,0,282.751524,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/5/status,O_RDONLY|O_LARGEFILE,5.0,38607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159777,0,282.751647,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/5/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,0,282.751722,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 4192903421456249455]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159779,0,282.751811,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/5/cmdline,O_RDONLY|O_LARGEFILE,5.0,38608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159780,0,282.751947,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/5/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159782,0,282.752123,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/6,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159783,0,282.752233,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/6/stat,O_RDONLY|O_LARGEFILE,5.0,38609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159784,0,282.75235,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/6/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159791,0,282.753032,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159793,0,282.753187,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/7/stat,O_RDONLY|O_LARGEFILE,5.0,38612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159794,0,282.753326,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/7/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159795,0,282.753401,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 7290537497768981093]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159796,0,282.753552,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/7/status,O_RDONLY|O_LARGEFILE,5.0,38613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159797,0,282.753713,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/7/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159798,0,282.753797,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159799,0,282.75384,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/7/cmdline,O_RDONLY|O_LARGEFILE,5.0,38614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159800,0,282.753973,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/7/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159801,0,282.754047,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159803,0,282.754338,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/8/stat,O_RDONLY|O_LARGEFILE,5.0,38615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159804,0,282.754383,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/8/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159806,0,282.754573,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/8/status,O_RDONLY|O_LARGEFILE,5.0,38616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159807,0,282.754676,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/8/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159808,0,282.754805,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 3707922036583789167]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159810,0,282.754966,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/8/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159811,0,282.7551,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159812,0,282.755153,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/9,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159813,0,282.755253,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/9/stat,O_RDONLY|O_LARGEFILE,5.0,38618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159814,0,282.755395,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/9/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159817,0,282.75572,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/9/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159818,0,282.755774,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 6878527578301624415]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159821,0,282.756064,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159823,0,282.756287,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 499851227951]",4,0,,,,/proc/10/stat,O_RDONLY|O_LARGEFILE,5.0,38621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159825,0,282.756521,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 2967924262883715444]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159826,0,282.756574,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 32498765033403183]",4,0,,,,/proc/10/status,O_RDONLY|O_LARGEFILE,5.0,38622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159827,0,282.756616,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/10/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159828,0,282.756758,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 3414979153663125103]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159829,0,282.756814,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 7308895159531168559]",4,0,,,,/proc/10/cmdline,O_RDONLY|O_LARGEFILE,5.0,38623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159830,0,282.756856,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/10/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159831,0,282.756905,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159832,0,282.757113,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/11,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159833,0,282.757166,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/11/stat,O_RDONLY|O_LARGEFILE,5.0,38624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159837,0,282.757447,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/11/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159838,0,282.757507,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 748834937069854581]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159844,0,282.763365,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/12/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159845,0,282.763446,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159846,0,282.763494,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 32498765033403183]",4,0,,,,/proc/12/status,O_RDONLY|O_LARGEFILE,5.0,38628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159848,0,282.763619,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 3417791665935577703]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159849,0,282.763798,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,"[140396019728043, 7308895159531168559]",4,0,,,,/proc/12/cmdline,O_RDONLY|O_LARGEFILE,5.0,38629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159850,0,282.763846,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/12/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159853,0,282.764161,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/13/stat,O_RDONLY|O_LARGEFILE,5.0,38630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159856,0,282.764323,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/13/status,O_RDONLY|O_LARGEFILE,5.0,38631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159857,0,282.764482,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/13/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159858,0,282.764539,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 7878214325225154677]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159862,0,282.764944,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/14,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159863,0,282.765013,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/14/stat,O_RDONLY|O_LARGEFILE,5.0,38633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159864,0,282.765185,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/14/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159870,0,282.765651,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/14/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159871,0,282.765815,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159874,0,282.766123,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/15/stat,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159877,0,282.766322,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/15/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159878,0,282.76651,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 8314046599117631092]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159879,0,282.766561,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/15/cmdline,O_RDONLY|O_LARGEFILE,5.0,38638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159880,0,282.766603,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/15/cmdline,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
159881,0,282.766675,7279,7279,1386,0,4026531840,ps,9,3,close,[],1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159882,0,282.766837,7279,7279,1386,0,4026531840,ps,9,4,stat,[],2,0,,,,/proc/16,,,,,0x7FB07EF1F680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159883,0,282.766887,7279,7279,1386,0,4026531840,ps,9,1005,security_file_open,[],4,0,,,,/proc/16/stat,O_RDONLY|O_LARGEFILE,5.0,38639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159885,0,282.767005,7279,7279,1386,0,4026531840,ps,9,3,close,"[140396019730823, 2048, 8388903680236282228]",1,0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159887,0,282.767226,7279,7279,1386,0,4026531840,ps,9,257,openat,[],4,9,,,,/proc/16/status,O_RDONLY,,,,,-100.0,2128756395,,,,,,,,,,,,,,,,,,,,,,,,,,,
